month,price,area
1995-02,6.33,London
1995-03,7.20,London
1995-04,7.38,London
1995-05,7.33,London
1995-06,6.88,London
1995-07,6.88,London
1995-08,6.90,London
1995-09,6.68,London
1995-10,6.76,London
1995-11,6.93,London
1995-12,6.97,London
1996-01,7.13,London
1996-02,7.03,London
1996-03,6.93,London
1996-04,6.93,London
1996-05,6.89,London
1996-06,7.21,London
1996-07,7.33,London
1996-08,7.47,London
1996-09,7.57,London
1996-10,7.54,London
1996-11,7.57,London
1996-12,7.08,London
1997-01,7.91,London
1997-02,7.12,London
1997-03,7.12,London
1997-04,7.19,London
1997-05,7.19,London
1997-06,7.19,London
1997-07,7.77,London
1997-08,7.77,London
1997-09,8.00,London
1997-10,8.27,London
1997-11,8.17,London
1997-12,8.17,London
1998-01,7.96,London
1998-02,8.14,London
1998-03,8.14,London
1998-04,8.14,London
1998-05,8.55,London
1998-06,8.94,London
1998-07,8.94,London
1998-08,9.50,London
1998-09,9.50,London
1998-10,8.81,London
1998-11,8.94,London
1998-12,9.56,London
1999-01,10.25,London
1999-02,9.40,London
1999-03,9.33,London
1999-04,10.10,London
1999-05,10.11,London
1999-06,10.10,London
1999-07,10.22,London
1999-08,9.78,London
1999-09,9.20,London
1999-10,9.20,London
1999-11,9.35,London
1999-12,9.72,London
2000-01,9.20,London
2000-02,9.54,London
2000-03,9.54,London
2000-04,9.85,London
2000-05,9.64,London
2000-06,10.00,London
2000-07,10.45,London
2000-08,9.55,London
2000-09,9.71,London
2000-10,10.43,London
2000-11,10.46,London
2000-12,10.85,London
2001-01,11.11,London
2001-02,9.54,London
2001-03,9.62,London
2001-04,9.36,London
2001-05,9.67,London
2001-06,9.14,London
2001-07,9.14,London
2001-08,9.33,London
2001-09,9.47,London
2001-10,9.62,London
2001-11,9.62,London
2001-12,9.64,London
2002-01,9.21,London
2002-02,9.39,London
2002-03,8.65,London
2002-04,8.81,London
2002-05,8.81,London
2002-06,8.81,London
2002-07,8.81,London
2002-08,8.81,London
2002-09,8.81,London
2002-10,8.81,London
2002-11,8.81,London
2002-12,8.88,London
2003-01,9.53,London
2003-02,9.38,London
2003-03,9.56,London
2003-04,9.71,London
2003-05,9.71,London
2003-06,9.06,London
2003-07,9.71,London
2003-08,9.65,London
2003-09,9.65,London
2003-10,9.65,London
2003-11,9.65,London
2003-12,10.28,London
2004-01,10.20,London
2004-02,10.60,London
2004-03,10.56,London
2004-04,10.53,London
2004-05,11.60,London
2004-06,11.06,London
2004-07,11.19,London
2004-08,11.19,London
2004-09,12.07,London
2004-10,10.93,London
2004-11,10.79,London
2004-12,10.79,London
2005-01,10.50,London
2005-02,10.03,London
2005-03,10.03,London
2005-04,10.03,London
2005-05,7.21,London
2005-06,10.32,London
2005-07,10.44,London
2005-08,10.29,London
2005-09,10.50,London
2005-10,10.00,London
2005-11,10.14,London
2005-12,10.15,London
2006-01,10.40,London
2006-02,9.35,London
2006-03,9.14,London
2006-04,9.14,London
2006-05,10.27,London
2006-06,11.08,London
2006-08,8.74,London
2006-09,8.88,London
2006-10,8.78,London
2006-11,8.78,London
2006-12,8.78,London
2007-01,9.42,London
2007-02,9.42,London
2007-03,9.42,London
2007-04,9.46,London
2007-05,9.46,London
2007-06,9.46,London
2007-07,8.57,London
2007-08,8.57,London
2007-09,9.00,London
2007-10,9.27,London
2007-11,8.83,London
2007-12,9.14,London
2008-01,7.64,London
2008-02,8.09,London
2008-03,8.67,London
2008-04,9.54,London
2008-05,9.58,London
2008-06,9.17,London
2008-07,9.17,London
2008-08,8.85,London
2008-09,9.25,London
2008-10,9.56,London
2008-11,9.33,London
2008-12,9.33,London
2009-01,9.11,London
2009-02,9.11,London
2009-03,8.56,London
2009-04,8.56,London
2009-05,8.56,London
2009-06,8.10,London
2009-07,8.10,London
2009-08,8.10,London
2009-09,8.44,London
2009-10,8.33,London
2009-11,8.33,London
2009-12,8.00,London
2010-01,8.33,London
2010-02,8.00,London
2010-03,8.00,London
2010-04,8.00,London
2010-05,8.44,London
2010-06,8.44,London
2010-07,8.44,London
2010-08,8.44,London
2010-09,8.44,London
2010-10,8.88,London
2010-11,8.44,London
2010-12,8.44,London
2011-01,7.63,London
2011-02,7.63,London
2011-03,7.63,London
2011-04,7.29,London
2011-05,7.29,London
2011-06,7.29,London
2011-07,7.67,London
2011-08,7.67,London
2011-09,7.67,London
2011-10,7.67,London
2011-11,7.14,London
2011-12,7.14,London
2012-01,7.75,London
2012-02,7.75,London
2012-03,7.75,London
2012-04,7.75,London
2012-05,7.75,London
2012-06,7.75,London
2012-07,7.75,London
2012-08,8.29,London
2012-09,8.29,London
2012-10,8.29,London
2012-11,8.29,London
2012-12,8.29,London
2013-01,8.29,London
2013-02,8.50,London
2013-03,8.43,London
2013-04,8.38,London
2013-05,8.38,London
2013-06,8.38,London
2013-07,8.38,London
2013-08,8.38,London
2013-09,8.38,London
2013-10,8.38,London
2013-11,8.13,London
2013-12,8.13,London
2014-01,8.13,London
2014-02,8.13,London
2014-03,8.14,London
2014-04,8.13,London
2014-05,8.38,London
2014-06,8.38,London
2014-07,8.38,London
2014-08,8.38,London
2014-09,8.38,London
2014-10,8.38,London
2014-11,8.38,London
2014-12,8.38,London
2015-01,8.38,London
2015-02,8.38,London
2015-03,8.38,London
2015-04,8.38,London
2015-05,8.38,London
2015-06,8.38,London
2015-07,8.38,London
2015-08,8.38,London
2015-09,8.38,London
2015-10,8.38,London
2015-11,8.38,London
2015-12,8.38,London
2016-01,8.38,London
1995-02,5.13,South East
1995-03,4.13,South East
1995-04,4.63,South East
1995-05,4.83,South East
1995-06,4.93,South East
1995-07,4.97,South East
1995-08,5.30,South East
1995-09,5.37,South East
1995-10,5.50,South East
1995-11,5.45,South East
1995-12,5.48,South East
1996-01,5.29,South East
1996-02,5.14,South East
1996-03,5.24,South East
1996-04,5.24,South East
1996-05,5.24,South East
1996-06,5.23,South East
1996-07,5.20,South East
1996-08,5.07,South East
1996-09,5.02,South East
1996-10,4.98,South East
1996-11,5.21,South East
1996-12,5.29,South East
1997-01,5.65,South East
1997-02,5.71,South East
1997-03,5.68,South East
1997-04,5.83,South East
1997-05,5.43,South East
1997-06,5.46,South East
1997-07,5.52,South East
1997-08,5.41,South East
1997-09,5.26,South East
1997-10,5.26,South East
1997-11,5.34,South East
1997-12,5.27,South East
1998-01,5.21,South East
1998-02,6.00,South East
1998-03,6.09,South East
1998-04,6.05,South East
1998-05,5.95,South East
1998-06,6.05,South East
1998-07,6.05,South East
1998-08,6.10,South East
1998-09,6.15,South East
1998-10,5.95,South East
1998-11,5.95,South East
1998-12,5.95,South East
1999-01,5.53,South East
1999-02,5.51,South East
1999-03,5.51,South East
1999-04,5.59,South East
1999-05,5.37,South East
1999-06,5.33,South East
1999-07,5.32,South East
1999-08,5.32,South East
1999-09,5.40,South East
1999-10,5.52,South East
1999-11,5.52,South East
1999-12,5.52,South East
2000-01,5.77,South East
2000-02,5.79,South East
2000-03,5.91,South East
2000-04,5.92,South East
2000-05,6.04,South East
2000-06,5.90,South East
2000-07,5.92,South East
2000-08,5.90,South East
2000-09,5.85,South East
2000-10,6.00,South East
2000-11,6.04,South East
2000-12,6.04,South East
2001-01,6.16,South East
2001-02,6.38,South East
2001-03,6.36,South East
2001-04,6.33,South East
2001-05,6.38,South East
2001-06,6.31,South East
2001-07,6.33,South East
2001-08,6.31,South East
2001-09,6.40,South East
2001-10,6.50,South East
2001-11,6.39,South East
2001-12,6.34,South East
2002-01,6.54,South East
2002-02,6.32,South East
2002-03,6.79,South East
2002-04,6.46,South East
2002-05,6.35,South East
2002-06,6.30,South East
2002-07,6.57,South East
2002-08,6.72,South East
2002-09,6.59,South East
2002-10,6.41,South East
2002-11,6.41,South East
2002-12,6.59,South East
2003-01,6.73,South East
2003-02,6.41,South East
2003-03,6.48,South East
2003-04,6.76,South East
2003-05,6.52,South East
2003-06,6.52,South East
2003-07,6.39,South East
2003-08,6.45,South East
2003-09,6.35,South East
2003-10,6.35,South East
2003-11,6.00,South East
2003-12,6.48,South East
2004-01,6.88,South East
2004-02,6.29,South East
2004-03,6.47,South East
2004-04,6.88,South East
2004-05,6.88,South East
2004-06,6.88,South East
2004-07,6.91,South East
2004-08,6.91,South East
2004-09,6.91,South East
2004-10,6.88,South East
2004-11,6.74,South East
2004-12,6.74,South East
2005-01,6.72,South East
2005-02,6.97,South East
2005-03,6.91,South East
2005-04,6.86,South East
2005-05,6.88,South East
2005-06,7.08,South East
2005-07,7.11,South East
2005-08,7.11,South East
2005-09,7.05,South East
2005-10,7.17,South East
2005-11,7.06,South East
2005-12,7.00,South East
2006-01,7.85,South East
2006-02,7.47,South East
2006-03,7.17,South East
2006-04,6.84,South East
2006-05,6.84,South East
2006-06,6.77,South East
2006-08,6.93,South East
2006-09,6.89,South East
2006-10,6.68,South East
2006-11,6.81,South East
2006-12,7.03,South East
2007-01,6.98,South East
2007-02,6.68,South East
2007-03,7.15,South East
2007-04,7.36,South East
2007-05,7.42,South East
2007-06,7.03,South East
2007-07,6.97,South East
2007-08,6.97,South East
2007-09,6.97,South East
2007-10,6.97,South East
2007-11,6.97,South East
2007-12,6.77,South East
2008-01,7.03,South East
2008-02,7.03,South East
2008-03,6.97,South East
2008-04,6.56,South East
2008-05,6.57,South East
2008-06,6.97,South East
2008-07,6.91,South East
2008-08,6.68,South East
2008-09,6.57,South East
2008-10,7.25,South East
2008-11,7.11,South East
2008-12,7.06,South East
2009-01,7.43,South East
2009-02,7.61,South East
2009-03,7.36,South East
2009-04,6.96,South East
2009-05,6.69,South East
2009-06,6.81,South East
2009-07,7.04,South East
2009-08,7.12,South East
2009-09,7.21,South East
2009-10,7.41,South East
2009-11,6.79,South East
2009-12,6.82,South East
2010-01,7.43,South East
2010-02,6.78,South East
2010-03,6.66,South East
2010-04,6.66,South East
2010-05,7.06,South East
2010-06,6.98,South East
2010-07,7.09,South East
2010-08,7.02,South East
2010-09,6.68,South East
2010-10,7.02,South East
2010-11,7.11,South East
2010-12,6.92,South East
2011-01,6.56,South East
2011-02,6.88,South East
2011-03,7.00,South East
2011-04,7.10,South East
2011-05,6.95,South East
2011-06,7.00,South East
2011-07,6.92,South East
2011-08,6.92,South East
2011-09,6.64,South East
2011-10,6.64,South East
2011-11,6.64,South East
2011-12,6.23,South East
2012-01,6.23,South East
2012-02,5.86,South East
2012-03,5.79,South East
2012-04,5.68,South East
2012-05,5.63,South East
2012-06,5.64,South East
2012-07,5.29,South East
2012-08,5.29,South East
2012-09,5.13,South East
2012-10,5.21,South East
2012-11,5.50,South East
2012-12,5.58,South East
2013-01,5.58,South East
2013-02,5.58,South East
2013-03,5.58,South East
2013-04,5.64,South East
2013-05,5.58,South East
2013-06,6.10,South East
2013-07,6.25,South East
2013-08,6.25,South East
2013-09,6.25,South East
2013-10,6.25,South East
2013-11,6.33,South East
2013-12,6.33,South East
2014-01,6.83,South East
2014-02,6.83,South East
2014-03,6.64,South East
2014-04,6.50,South East
2014-05,6.50,South East
2014-06,6.55,South East
2014-07,6.42,South East
2014-08,6.42,South East
2014-09,6.42,South East
2014-10,6.42,South East
2014-11,6.70,South East
2014-12,6.63,South East
2015-01,6.63,South East
2015-02,6.63,South East
2015-03,6.38,South East
2015-04,6.42,South East
2015-05,6.42,South East
2015-06,6.42,South East
2015-07,6.42,South East
2015-08,6.08,South East
2015-09,6.08,South East
2015-10,6.08,South East
2015-11,6.08,South East
2015-12,6.08,South East
2016-01,6.08,South East
1995-02,4.83,South West
1995-03,4.67,South West
1995-04,4.72,South West
1995-05,4.64,South West
1995-06,4.69,South West
1995-07,4.69,South West
1995-08,4.69,South West
1995-09,4.79,South West
1995-10,4.71,South West
1995-11,4.71,South West
1995-12,4.78,South West
1996-01,4.88,South West
1996-02,4.53,South West
1996-03,4.44,South West
1996-04,4.57,South West
1996-05,4.77,South West
1996-06,4.73,South West
1996-07,4.36,South West
1996-08,4.50,South West
1996-09,4.69,South West
1996-10,4.67,South West
1996-11,4.67,South West
1996-12,4.50,South West
1997-01,4.55,South West
1997-02,4.72,South West
1997-03,4.72,South West
1997-04,4.72,South West
1997-05,4.94,South West
1997-06,4.94,South West
1997-07,4.81,South West
1997-08,4.81,South West
1997-09,4.56,South West
1997-10,4.61,South West
1997-11,4.56,South West
1997-12,4.56,South West
1998-01,4.56,South West
1998-02,4.29,South West
1998-03,4.31,South West
1998-04,4.31,South West
1998-05,4.31,South West
1998-06,4.31,South West
1998-07,4.43,South West
1998-08,4.33,South West
1998-09,4.43,South West
1998-10,4.43,South West
1998-11,4.71,South West
1998-12,4.50,South West
1999-01,4.20,South West
1999-02,4.43,South West
1999-03,4.57,South West
1999-04,4.57,South West
1999-05,4.57,South West
1999-06,4.57,South West
1999-07,4.60,South West
1999-08,4.60,South West
1999-09,4.80,South West
1999-10,4.83,South West
1999-11,4.58,South West
1999-12,4.58,South West
2000-01,5.07,South West
2000-02,5.35,South West
2000-03,5.39,South West
2000-04,5.39,South West
2000-05,5.39,South West
2000-06,5.19,South West
2000-07,5.06,South West
2000-08,5.17,South West
2000-09,5.17,South West
2000-10,5.19,South West
2000-11,5.19,South West
2000-12,5.19,South West
2001-01,5.19,South West
2001-02,4.86,South West
2001-03,4.60,South West
2001-04,4.61,South West
2001-05,4.50,South West
2001-06,4.50,South West
2001-07,4.81,South West
2001-08,4.94,South West
2001-09,4.94,South West
2001-10,4.81,South West
2001-11,4.81,South West
2001-12,4.81,South West
2002-01,4.79,South West
2002-02,4.38,South West
2002-03,4.20,South West
2002-04,4.20,South West
2002-05,4.20,South West
2002-06,4.27,South West
2002-07,4.36,South West
2002-08,4.36,South West
2002-09,4.36,South West
2002-10,4.73,South West
2002-11,4.70,South West
2002-12,4.70,South West
2003-01,5.18,South West
2003-02,5.79,South West
2003-03,5.77,South West
2003-04,5.83,South West
2003-05,5.92,South West
2003-06,6.08,South West
2003-07,6.08,South West
2003-08,5.92,South West
2003-09,5.92,South West
2003-10,5.83,South West
2003-11,5.75,South West
2003-12,5.58,South West
2004-01,5.27,South West
2004-02,5.33,South West
2004-03,5.33,South West
2004-04,5.09,South West
2004-05,5.09,South West
2004-06,5.09,South West
2004-07,5.09,South West
2004-08,5.00,South West
2004-09,4.91,South West
2004-10,5.00,South West
2004-11,5.00,South West
2004-12,5.00,South West
2005-01,5.20,South West
2005-02,5.57,South West
2005-03,5.57,South West
2005-04,5.73,South West
2005-05,5.57,South West
2005-06,5.36,South West
2005-07,5.36,South West
2005-08,5.36,South West
2005-09,5.36,South West
2005-10,5.70,South West
2005-11,5.70,South West
2005-12,5.13,South West
2006-01,5.83,South West
2006-02,6.40,South West
2006-03,6.40,South West
2006-04,6.73,South West
2006-05,6.71,South West
2006-06,6.71,South West
2006-08,7.00,South West
2006-09,6.91,South West
2006-10,6.83,South West
2006-11,6.83,South West
2006-12,6.36,South West
2007-01,6.00,South West
2007-02,6.00,South West
2007-03,5.50,South West
2007-04,5.50,South West
2007-05,6.09,South West
2007-06,6.09,South West
2007-07,6.18,South West
2007-08,6.91,South West
2007-09,6.91,South West
2007-10,6.10,South West
2007-11,6.22,South West
2007-12,6.10,South West
2008-01,5.57,South West
2008-02,5.50,South West
2008-03,6.00,South West
2008-04,6.00,South West
2008-05,6.00,South West
2008-06,6.00,South West
2008-07,5.55,South West
2008-08,5.75,South West
2008-09,5.55,South West
2008-10,5.55,South West
2008-11,6.09,South West
2008-12,6.18,South West
2009-01,5.73,South West
2009-02,5.73,South West
2009-03,6.20,South West
2009-04,6.18,South West
2009-05,6.18,South West
2009-06,6.18,South West
2009-07,5.80,South West
2009-08,6.30,South West
2009-09,6.30,South West
2009-10,6.30,South West
2009-11,5.80,South West
2009-12,5.75,South West
2010-01,5.80,South West
2010-02,5.80,South West
2010-03,5.78,South West
2010-04,5.78,South West
2010-05,5.78,South West
2010-06,5.78,South West
2010-07,5.89,South West
2010-08,5.89,South West
2010-09,5.89,South West
2010-10,5.94,South West
2010-11,5.94,South West
2010-12,5.94,South West
2011-01,5.94,South West
2011-02,5.94,South West
2011-03,5.94,South West
2011-04,6.06,South West
2011-05,5.94,South West
2011-06,6.06,South West
2011-07,6.06,South West
2011-08,6.07,South West
2011-09,6.06,South West
2011-10,5.94,South West
2011-11,6.06,South West
2011-12,6.06,South West
2012-01,6.06,South West
2012-02,6.21,South West
2012-03,6.21,South West
2012-04,6.21,South West
2012-05,5.94,South West
2012-06,5.94,South West
2012-07,5.81,South West
2012-08,6.64,South West
2012-09,6.44,South West
2012-10,6.38,South West
2012-11,6.38,South West
2012-12,6.38,South West
2013-01,6.38,South West
2013-02,6.38,South West
2013-03,6.38,South West
2013-04,6.38,South West
2013-05,6.38,South West
2013-06,6.25,South West
2013-07,6.25,South West
2013-08,6.25,South West
2013-09,6.25,South West
2013-10,6.25,South West
2013-11,6.38,South West
2013-12,6.38,South West
2014-01,6.38,South West
2014-02,6.38,South West
2014-03,6.38,South West
2014-04,6.38,South West
2014-05,6.38,South West
2014-06,5.86,South West
2014-07,5.50,South West
2014-08,5.50,South West
2014-09,5.50,South West
2014-10,5.50,South West
2014-11,5.50,South West
2014-12,5.50,South West
2015-01,5.50,South West
2015-02,5.50,South West
2015-03,5.50,South West
2015-04,5.50,South West
2015-05,5.50,South West
2015-06,5.50,South West
2015-07,5.71,South West
2015-08,5.75,South West
2015-09,5.75,South West
2015-10,5.75,South West
2015-11,5.75,South West
2015-12,5.75,South West
2016-01,5.75,South West
1995-02,4.50,East Anglia
1995-03,4.58,East Anglia
1995-04,4.58,East Anglia
1995-05,4.44,East Anglia
1995-06,4.44,East Anglia
1995-07,4.44,East Anglia
1995-08,4.44,East Anglia
1995-09,4.72,East Anglia
1995-10,4.72,East Anglia
1995-11,5.06,East Anglia
1995-12,5.06,East Anglia
1996-01,4.72,East Anglia
1996-02,4.72,East Anglia
1996-03,4.78,East Anglia
1996-04,4.78,East Anglia
1996-05,4.78,East Anglia
1996-06,4.29,East Anglia
1996-07,4.58,East Anglia
1996-08,4.88,East Anglia
1996-09,4.12,East Anglia
1996-10,4.12,East Anglia
1996-11,4.13,East Anglia
1996-12,4.13,East Anglia
1997-01,5.17,East Anglia
1997-02,5.25,East Anglia
1997-03,5.17,East Anglia
1997-04,5.17,East Anglia
1997-05,5.17,East Anglia
1997-06,5.17,East Anglia
1997-07,5.17,East Anglia
1997-08,5.13,East Anglia
1997-09,4.70,East Anglia
1997-10,4.70,East Anglia
1997-11,5.13,East Anglia
1997-12,5.13,East Anglia
1998-01,4.50,East Anglia
1998-02,6.00,East Anglia
1998-03,5.00,East Anglia
1998-04,5.00,East Anglia
1998-05,5.00,East Anglia
1998-06,5.00,East Anglia
1998-07,5.25,East Anglia
1998-08,5.25,East Anglia
1998-09,5.25,East Anglia
1998-10,5.25,East Anglia
1998-11,5.50,East Anglia
1998-12,5.50,East Anglia
1999-01,6.17,East Anglia
1999-02,6.17,East Anglia
1999-03,6.17,East Anglia
1999-04,6.17,East Anglia
1999-05,6.17,East Anglia
1999-06,6.17,East Anglia
1999-07,5.88,East Anglia
1999-08,5.88,East Anglia
1999-09,5.88,East Anglia
1999-10,5.88,East Anglia
1999-11,5.88,East Anglia
1999-12,5.88,East Anglia
2000-01,5.63,East Anglia
2000-02,5.70,East Anglia
2000-03,5.70,East Anglia
2000-04,5.70,East Anglia
2000-05,5.50,East Anglia
2000-06,5.58,East Anglia
2000-07,5.58,East Anglia
2000-08,5.58,East Anglia
2000-09,5.75,East Anglia
2000-10,5.75,East Anglia
2000-11,5.50,East Anglia
2000-12,5.67,East Anglia
2001-01,5.50,East Anglia
2001-02,6.00,East Anglia
2001-03,6.18,East Anglia
2001-04,6.18,East Anglia
2001-05,6.09,East Anglia
2001-06,6.09,East Anglia
2001-07,5.90,East Anglia
2001-08,6.11,East Anglia
2001-09,6.29,East Anglia
2001-10,6.11,East Anglia
2001-11,6.22,East Anglia
2001-12,6.40,East Anglia
2002-01,6.10,East Anglia
2002-02,6.00,East Anglia
2002-03,5.80,East Anglia
2002-04,5.82,East Anglia
2002-05,5.82,East Anglia
2002-06,5.82,East Anglia
2002-07,5.60,East Anglia
2002-08,5.60,East Anglia
2002-09,5.78,East Anglia
2002-10,5.78,East Anglia
2002-11,5.67,East Anglia
2002-12,5.71,East Anglia
2003-01,6.50,East Anglia
2003-02,6.13,East Anglia
2003-03,5.61,East Anglia
2003-04,5.95,East Anglia
2003-05,6.05,East Anglia
2003-06,6.05,East Anglia
2003-07,6.88,East Anglia
2003-08,7.25,East Anglia
2003-09,7.23,East Anglia
2003-10,7.23,East Anglia
2003-11,6.95,East Anglia
2003-12,7.29,East Anglia
2004-01,6.59,East Anglia
2004-02,7.42,East Anglia
2004-03,7.50,East Anglia
2004-04,7.65,East Anglia
2004-05,7.58,East Anglia
2004-06,7.58,East Anglia
2004-07,7.13,East Anglia
2004-08,7.13,East Anglia
2004-09,7.13,East Anglia
2004-10,7.13,East Anglia
2004-11,7.13,East Anglia
2004-12,7.13,East Anglia
2005-01,7.13,East Anglia
2005-02,7.42,East Anglia
2005-03,7.42,East Anglia
2005-04,7.62,East Anglia
2005-05,6.79,East Anglia
2005-06,7.62,East Anglia
2005-07,7.67,East Anglia
2005-08,7.77,East Anglia
2005-09,7.77,East Anglia
2005-10,7.77,East Anglia
2005-11,7.92,East Anglia
2005-12,7.92,East Anglia
2006-01,8.50,East Anglia
2006-02,8.50,East Anglia
2006-03,8.50,East Anglia
2006-04,8.08,East Anglia
2006-05,7.85,East Anglia
2006-06,7.85,East Anglia
2006-08,7.85,East Anglia
2006-09,7.85,East Anglia
2006-10,7.85,East Anglia
2006-11,7.85,East Anglia
2006-12,7.85,East Anglia
2007-01,8.08,East Anglia
2007-02,7.86,East Anglia
2007-03,7.87,East Anglia
2007-04,7.87,East Anglia
2007-05,7.71,East Anglia
2007-06,7.71,East Anglia
2007-07,7.71,East Anglia
2007-08,7.86,East Anglia
2007-09,7.86,East Anglia
2007-10,7.86,East Anglia
2007-11,7.86,East Anglia
2007-12,7.86,East Anglia
2008-01,7.82,East Anglia
2008-02,7.82,East Anglia
2008-03,7.82,East Anglia
2008-04,7.96,East Anglia
2008-05,7.96,East Anglia
2008-06,7.96,East Anglia
2008-07,7.96,East Anglia
2008-08,7.96,East Anglia
2008-09,7.96,East Anglia
2008-10,7.96,East Anglia
2008-11,7.96,East Anglia
2008-12,7.96,East Anglia
2009-01,7.98,East Anglia
2009-02,7.61,East Anglia
2009-03,7.56,East Anglia
2009-04,7.88,East Anglia
2009-05,7.48,East Anglia
2009-06,7.68,East Anglia
2009-07,7.68,East Anglia
2009-08,7.93,East Anglia
2009-09,7.89,East Anglia
2009-10,8.11,East Anglia
2009-11,7.91,East Anglia
2009-12,8.28,East Anglia
2010-01,6.94,East Anglia
2010-02,6.75,East Anglia
2010-03,6.75,East Anglia
2010-04,6.95,East Anglia
2010-05,7.06,East Anglia
2010-06,7.25,East Anglia
2010-07,7.25,East Anglia
2010-08,7.25,East Anglia
2010-09,7.29,East Anglia
2010-10,6.75,East Anglia
2010-11,6.75,East Anglia
2010-12,7.13,East Anglia
2011-01,6.71,East Anglia
2011-02,6.71,East Anglia
2011-03,6.89,East Anglia
2011-04,6.85,East Anglia
2011-05,7.44,East Anglia
2011-06,7.67,East Anglia
2011-07,7.67,East Anglia
2011-08,7.50,East Anglia
2011-09,7.44,East Anglia
2011-10,7.44,East Anglia
2011-11,7.44,East Anglia
2011-12,7.31,East Anglia
2012-01,7.31,East Anglia
2012-02,7.31,East Anglia
2012-03,7.31,East Anglia
2012-04,7.56,East Anglia
2012-05,7.56,East Anglia
2012-06,7.64,East Anglia
2012-07,7.31,East Anglia
2012-08,7.13,East Anglia
2012-09,7.13,East Anglia
2012-10,6.71,East Anglia
2012-11,6.43,East Anglia
2012-12,6.29,East Anglia
2013-01,6.29,East Anglia
2013-02,6.13,East Anglia
2013-03,6.13,East Anglia
2013-04,6.38,East Anglia
2013-05,6.38,East Anglia
2013-06,5.86,East Anglia
2013-07,5.43,East Anglia
2013-08,5.57,East Anglia
2013-09,5.57,East Anglia
2013-10,5.33,East Anglia
2013-11,5.14,East Anglia
2013-12,5.06,East Anglia
2014-01,5.06,East Anglia
2014-02,4.88,East Anglia
2014-03,5.50,East Anglia
2014-04,5.50,East Anglia
2014-05,5.25,East Anglia
2014-06,5.88,East Anglia
2014-07,5.88,East Anglia
2014-08,5.88,East Anglia
2014-09,5.88,East Anglia
2014-10,5.88,East Anglia
2014-11,6.50,East Anglia
2014-12,6.75,East Anglia
2015-01,6.75,East Anglia
2015-02,6.43,East Anglia
2015-03,5.88,East Anglia
2015-04,5.88,East Anglia
2015-05,5.88,East Anglia
2015-06,5.88,East Anglia
2015-07,5.88,East Anglia
2015-08,5.88,East Anglia
2015-09,5.88,East Anglia
2015-10,6.00,East Anglia
2015-11,6.63,East Anglia
2015-12,6.63,East Anglia
2016-01,6.63,East Anglia
1995-02,4.30,East Midlands
1995-03,4.30,East Midlands
1995-04,4.30,East Midlands
1995-05,4.39,East Midlands
1995-06,4.44,East Midlands
1995-07,4.17,East Midlands
1995-08,4.04,East Midlands
1995-09,4.08,East Midlands
1995-10,4.03,East Midlands
1995-11,3.89,East Midlands
1995-12,3.96,East Midlands
1996-01,3.88,East Midlands
1996-02,3.93,East Midlands
1996-03,4.03,East Midlands
1996-04,3.97,East Midlands
1996-05,4.03,East Midlands
1996-06,4.08,East Midlands
1996-07,4.08,East Midlands
1996-08,4.09,East Midlands
1996-09,4.23,East Midlands
1996-10,4.40,East Midlands
1996-11,4.40,East Midlands
1996-12,4.40,East Midlands
1997-01,4.40,East Midlands
1997-02,4.06,East Midlands
1997-03,4.17,East Midlands
1997-04,4.17,East Midlands
1997-05,4.17,East Midlands
1997-06,4.28,East Midlands
1997-07,4.28,East Midlands
1997-08,4.28,East Midlands
1997-09,4.28,East Midlands
1997-10,4.28,East Midlands
1997-11,4.28,East Midlands
1997-12,4.31,East Midlands
1998-01,3.81,East Midlands
1998-02,3.50,East Midlands
1998-03,3.94,East Midlands
1998-04,3.94,East Midlands
1998-05,3.64,East Midlands
1998-06,3.63,East Midlands
1998-07,3.79,East Midlands
1998-08,3.92,East Midlands
1998-09,4.06,East Midlands
1998-10,4.06,East Midlands
1998-11,4.19,East Midlands
1998-12,4.19,East Midlands
1999-01,3.93,East Midlands
1999-02,4.06,East Midlands
1999-03,4.06,East Midlands
1999-04,4.19,East Midlands
1999-05,4.19,East Midlands
1999-06,4.19,East Midlands
1999-07,4.19,East Midlands
1999-08,4.19,East Midlands
1999-09,4.19,East Midlands
1999-10,4.19,East Midlands
1999-11,4.31,East Midlands
1999-12,4.38,East Midlands
2000-01,4.38,East Midlands
2000-02,4.50,East Midlands
2000-03,4.50,East Midlands
2000-04,4.56,East Midlands
